Column1.id_opd;Column1.opd;Column1.id_layanan;Column1.layanan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1552;Pelayanan bantuan rohaniawan dalam rangka pengambilan sumpah jabatan dan penyuluhan agama Katolik
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1577;Pelayanan Hukum Gratis
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1540;Pelayanan izin pendirian baru dan perpanjangan izin MDT & LPQ
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1541;Pelayanan izin pendirian baru dan perpanjangan izin Pondok Pesantren
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1561;Pelayanan Kebijakan dan Bimbingan Teknis
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1500;Pelayanan Kesehatan Ikan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1502;Pelayanan Magang (Praktek Kerja Lapangan) dan Penelitian
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1537;Pelayanan Pelatihan Berbasis Kompetensi
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1534;Pelayanan Pemberian Rekomendasi Bagi Lembaga Pelatihan Kerja Swasta Balai Latihan Kerja Komunitas
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1498;Pelayanan Pemberian Rekomendasi Izin Usaha Perikanan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1536;Pelayanan Pemberian Surat Persetujuan Penyelenggaraan Pemagangan Dalam Negeri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1649;Pelayanan Pemberian Surat Persetujuan Penyelenggaraan Pemagangan Luar Negeri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1499;Pelayanan Pembuatan KUSUKA (Kartu Pelaku Usaha Kelautan dan Perikanan)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1505;Pelayanan Pencatatan Lembaga Kerja Sama Bipartit (LKS Bipartit)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1632;Pelayanan Penerbitan Kartu Tanda Bukti Pendaftaran Pencari Kerja
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1539;Pelayanan penerbitan rekomendasi kuliah ke Timur Tengah
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1639;Pelayanan Penerbitan Rekomendasi Paspor Calon Pekerja Migran Indonesia
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1506;Pelayanan Penerbitan Rekomendasi Paspor Calon Pekerja Migran Indonesia (CPMI)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1524;Pelayanan Penerbitan Surat Rekomendasi Pembelian BBM Bersubsidi
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1643;Pelayanan Penerbitan Surat Tanda Daftar Bursa Kerja Khusus
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1504;Pelayanan Pengesahan Peraturan Perusahaan (PP)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1630;Pelayanan Penyelesaian Perselisihan Hubungan Industrial
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1553;Pelayanan Sertifikasi Guru Agama Katolik PNS/Non PNS
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1497;Pelayanan Surat Keterangan Anak Pelaku Usaha Perikanan (Melanjutkan Usaha Perikanan)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1538;Pelayanan Surat Keterangan Tinggal Sementara bagi santri luar negeri
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1542;Pelayanan Tunjangan Profesi Guru PAI PNS/Non PNS pada Sekolah
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1568;Pelimpahan Porsi Haji Reguler
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1569;Pembatalan Haji Reguler
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1573;Pembayaran Pajak dan Retribusi Daerah
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1494;Pembayaran Tagihan Air PDAM
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1530;Pemberian Bantuan Korban Bencana
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1533;Pemberian Tanda Daftar Bagi Balai Latihan Kerja Pemerintah, Lembaga Pelatihan Kerja, Perusahaan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1543;Pembinaan dan pelayanan kepada pengurus rumah ibadah dan lembaga keagamaan Buddha
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1574;Pembuatan Mesin ATM dan Mobile Banking Bank SUMUT
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1575;Pembukaan Rekening Baru Bank SUMUT
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1597;Penambahan Anggota Keluarga BPJS Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1625;Pencatatan Perjanjian Kerja Waktu Tertentu
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1618;Pencatatan Serikat Pekerja/Serikat Buruh
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1605;Pencetakan KTP-elektronik
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1496;Pendafaran Baru PDAM
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1598;Pendaftaran Baru BPJS Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1570;Pendaftaran Jamaah Haji Reguler
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1508;Pendaftaran Pajak Daerah Wajib Pajak Baru
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1621;Pendaftaran Perjanjian Kerja Bersama
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1590;Pendaftaran Peserta BPJS Ketenagakerjaan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1481;Pendaftaran Registrasi PSAT-PDUK
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1603;Penerbitan Kartu Identitas Anak (KIA)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1535;Penerbitan Kartu Tanda Bukti Pendaftaran Pencari Kerja (AK-1)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1526;Penerbitan Surat Keterangan Data Tunggal Sosial Ekonomi Nasional (DTSEN)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1485;Penerbitan Surat Keterangan IKM Binaan (untuk pengurusan HAKI)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1527;Penerbitan Surat Keterangan Tidak Mampu (SKTM)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1528;Penerbitan Surat Rekomendasi Program Layanan Kesehatan Pasien Unregister dan lain-lain (Paspula)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1532;Penerbitan Tanda Daftar Bursa Kerja Khusus
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1579;Pengaduan dan/atau Perusakan Lingkungan Hidup (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1493;Pengaduan Pelanggan PDAM
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1529;Pengaduan Program Keluarga Harapan (PKH) dan Bantuan Pangan Non Tunai (BPNT)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1491;Pengajuan KPR
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1490;Pengajuan Kredit Kenderaan Bermotor
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1596;Pengaktifan Kembali Status Kepesertaan BPJS Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1544;Pengurusan Sertifikasi Guru Agama Buddha PNS/Non PNS
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1576;Pengurusan Surat Keterangan Catatan Kepolisian (SKCK)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1548;Pengurusan Tanda Daftar Rumah Ibadah
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1546;Pengurusan Tanda Daftar Sekolah Minggu Buddha
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1545;Pengurusan Tanda Daftar Vihara Dhammasekha
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1547;Pengurusan Tanda Daftar Yayasan dan Lembaga Keagamaan Buddha
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1560;Penugasan Rohaniawan untuk Pembacaan Doa pada Pelantikan Pejabat
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1572;Penyetoran dan Penarikan Uang Tunai
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1610;Perekaman KTP-elektronik
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1549;Perizinan Pendirian Rumah Ibadah Katolik
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1509;Permohonan BPHTB Pemberian Hak Baru, PTSL
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1510;Permohonan BPHTB Pemindahan Hak melalui Waris, Lelang, Mohon Hak Baru, dll
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1514;Permohonan Keberatan Ketetapan PBB
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1520;Permohonan Mutasi SPPT PBB
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1511;Permohonan Pembayaran Angsuran PBB
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1517;Permohonan Pembetulan / Pembatalan SPPT PBB
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1587;Permohonan Pemeriksaan Formulir Kerangka Acuan (KA) (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1588;Permohonan Pemeriksaan Formulir UKL-UPL (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1522;Permohonan Pendaftaran Baru SPPT PBB
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1513;Permohonan Penghapusan / Pengurangan Sanksi Administrasi / Denda PBB
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1512;Permohonan Pengurangan Ketetapan PBB
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1586;Permohonan Penilaian Andal dan RKL-RPL (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1585;Permohonan Persetujuan Dokumen Evaluasi Lingkungan Hidup (DELH) (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1584;Permohonan Persetujuan Dokumen Pengelolaan Lingkungan Hidup (DPLH) (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1519;Permohonan Salinan SPPT PBB
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1589;Permohonan Surat Arahan Penapisan Penyusunan Dokumen Lingkungan (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1516;Permohonan Surat Keterangan NJOP
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1521;Persetujuan Bangunan Gedung (PBG)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1518;Persetujuan Kesesuaian Kegiatan Pemanfaatan Ruang (PKKPR)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1599;Persetujuan Kesesuaian Kegiatan Pemanfaatan Ruang (PKKPR) Non Berusaha
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1583;Persetujuan Teknis Pembuangan Baku Mutu Air Limbah (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1582;Persetujuan Teknis Pemenuhan Baku Mutu Air Limbah (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1581;Persetujuan Teknis Pemenuhan Baku Mutu Emisi (Tidak Digital)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1594;Perubahan Faskes
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1595;Perubahan/Perbaikan Data BPJS Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1531;Program Pembiayaan Gotong Royong
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1487;Registrasi akun SIINas dan pengisian data usaha
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1680;Rekomendasi Izin Kerja Tenaga Kesehatan Lainnya
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1489;Rekomendasi Izin Pengelolaan Pasar Tradisional (IUPPT)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1681;Rekomendasi Izin Praktek Tenaga Medis/Tenaga Kesehatan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1567;Rekomendasi Perpanjangan SIOP RA/MI/MTS/MA
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1679;Rekomendasi Surat Terdaftar Penyehat Tradisional
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1565;Sertifikasi Tunjangan Profesi Guru Madrasah
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1525;Sertifikat Laik Hygiene Sanitasi (SLHS)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1578;Surat Keterangan Hasil Pemeriksaan Narkotika (SKHPN)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1607;Surat Terdaftar Penyehat Tradisional
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1606;Tanda Daftar Panti Asuhan
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1604;Tanda Daftar Panti Jompo
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1600;Tanda Daftar Pelayanan Rehabilitasi Narkoba
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1602;Tanda Daftar Pelayanan Tuna Netra
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1566;Validasi Perpindahan guru/Pindah Satminkal
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1564;Validasi/Mutasi Perpindahan Siswa
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1486;Verifikasi perizinan berusaha sektor industri (OSS)
145;Mal Pelayanan Publik Kabupaten Deli Serdang;1488;Verifikasi Tanda Daftar Gudang (TGD)
